time,location,lat,lon,aqi,pm2_5,pm10,no2,o3,so2,nh3,temp,humidity,wind
2025-10-09 12:18:25.130796,Lajpat Nagar,28.5672,77.2433,89,89,63,6,42.5,5.7,0,29.53,34,4.6
2025-10-09 12:18:25.636873,Mayur Vihar,28.6034,77.29,83,83,74,9.7,47.3,3.1,0,29.54,35,4.42
2025-10-09 12:18:26.152048,Vasant Kunj,28.527,77.15,90,90,63,7.9,25.2,5.4,0,29.01,34,4.73
2025-10-09 12:18:26.665126,Delhi University,28.6863,77.209,106,106,70,5.9,33,7.3,0,29.29,36,4.37
2025-10-09 13:23:26.747610,Connaught Place,28.6315,77.2167,72,72,59,4.9,30.9,2.5,0,25.06,69,3.09
2025-10-09 13:23:27.406064,Karol Bagh,28.6517,77.1907,72,72,59,4.9,30.9,2.5,0,24.97,69,3.09
2025-10-09 13:23:28.073085,Chandni Chowk,28.6562,77.23,72,72,59,4.9,30.9,2.5,0,25.01,69,3.09
2025-10-09 13:23:28.726374,Dwarka,28.5921,77.046,91,91,86,22.4,19.6,1.4,0,25.1,69,3.09
2025-10-09 13:23:29.378770,Saket,28.5245,77.2066,95,95,63,8.8,18.9,5.3,0,24.98,69,3.09
2025-10-09 13:23:30.044156,Rohini,28.736,77.12,80,80,66,3.3,29.9,1.3,0,25.06,69,3.09
2025-10-09 13:23:30.694724,Lajpat Nagar,28.5672,77.2433,82,82,65,9.6,33.2,5,0,25.08,69,3.09
2025-10-09 13:23:31.345388,Mayur Vihar,28.6034,77.29,85,85,75,15.9,37.1,3.4,0,25.14,69,3.09
2025-10-09 13:23:32.012309,Vasant Kunj,28.527,77.15,95,95,63,8.8,18.9,5.3,0,24.72,69,3.09
2025-10-09 13:23:32.649926,Delhi University,28.6863,77.209,113,113,75,9.1,26.5,7.7,0,25.07,69,3.09
2025-10-09 14:10:04.320058,Connaught Place,28.6315,77.2167,80,80,66,5.8,22.7,2.6,0,24.06,73,2.57
2025-10-09 14:10:05.030267,Karol Bagh,28.6517,77.1907,80,80,66,5.8,22.7,2.6,0,23.97,73,2.57
2025-10-09 14:10:05.743038,Chandni Chowk,28.6562,77.23,80,80,66,5.8,22.7,2.6,0,24.01,73,2.57
2025-10-09 14:10:06.462407,Dwarka,28.5921,77.046,106,102,106,35.5,10.7,1.4,0,24.1,73,2.57
2025-10-09 14:10:07.170166,Saket,28.5245,77.2066,91,91,62,9.5,9.9,5.5,0,23.98,73,2.57
2025-10-09 14:10:07.877271,Rohini,28.736,77.12,94,94,78,5.7,22,1.2,0,24.06,73,2.57
2025-10-09 14:10:08.577709,Lajpat Nagar,28.5672,77.2433,91,91,71,15.1,22.8,5.3,0,24.08,73,2.57
2025-10-09 14:10:09.288788,Mayur Vihar,28.6034,77.29,79,76,79,23.1,26.5,3.8,0,24.14,73,2.57
2025-10-09 14:10:10.012287,Vasant Kunj,28.527,77.15,91,91,62,9.5,9.9,5.5,0,23.72,73,2.57
2025-10-09 14:10:10.714854,Delhi University,28.6863,77.209,109,109,88,15.2,19.8,8.1,0,24.07,73,2.57
2025-10-09 15:27:20.702379,Connaught Place,28.6315,77.2167,78,78,66,5.6,17.7,2.6,0,24.06,73,3.09
2025-10-09 15:27:21.436156,Karol Bagh,28.6517,77.1907,78,78,66,5.6,17.7,2.6,0,23.97,73,3.09
2025-10-09 15:27:22.106672,Chandni Chowk,28.6562,77.23,78,78,66,5.6,17.7,2.6,0,24.01,73,3.09
2025-10-09 15:27:22.758903,Dwarka,28.5921,77.046,136,114,136,35,5.9,1.4,0,24.1,73,3.09
2025-10-09 15:27:23.411610,Saket,28.5245,77.2066,89,89,60,9.2,5.1,5.2,0,23.98,73,3.09
2025-10-09 15:27:24.168156,Rohini,28.736,77.12,114,114,97,6.2,19.6,1.2,0,24.06,73,3.09
2025-10-09 15:27:24.822697,Lajpat Nagar,28.5672,77.2433,117,117,82,25.3,12.9,6,0,24.08,73,3.09
2025-10-09 15:27:25.449912,Mayur Vihar,28.6034,77.29,84,78,84,39.1,12.1,3.9,0,24.14,73,3.09
2025-10-09 15:27:26.103138,Vasant Kunj,28.527,77.15,89,89,60,9.2,5.1,5.2,0,23.72,73,3.09
2025-10-09 15:27:26.735465,Delhi University,28.6863,77.209,124,124,108,13.9,22.3,8.3,0,24.07,73,3.09
2025-10-09 16:13:18.099488,Connaught Place,28.6315,77.2167,88,87,88,5.6,12.4,2.6,0,27.25,41,3.27
2025-10-09 16:13:18.650409,Karol Bagh,28.6517,77.1907,88,87,88,5.6,12.4,2.6,0,27.15,41,3.27
2025-10-09 16:13:19.221589,Chandni Chowk,28.6562,77.23,88,87,88,5.6,12.4,2.6,0,27.25,41,3.27
2025-10-09 16:13:19.771652,Dwarka,28.5921,77.046,147,144,147,36.2,7.6,1.4,0,26.82,42,3.18
2025-10-09 16:13:20.314855,Saket,28.5245,77.2066,109,109,71,9.9,3.5,5.5,0,27.32,40,3.35
2025-10-09 16:13:20.867148,Rohini,28.736,77.12,146,146,122,6.8,15.5,3.5,0,26.14,46,3.05
2025-10-09 16:13:21.434615,Lajpat Nagar,28.5672,77.2433,164,164,105,26.3,12.4,5.7,0,27.51,40,3.32
2025-10-09 16:13:21.986776,Mayur Vihar,28.6034,77.29,110,102,110,37.8,15,4.2,0,27.44,41,3.25
2025-10-09 16:13:22.549260,Vasant Kunj,28.527,77.15,109,109,71,9.9,3.5,5.5,0,27.07,40,3.34
2025-10-09 16:13:23.093735,Delhi University,28.6863,77.209,154,154,141,14.5,19.1,7.3,0,27.12,42,3.23
2025-10-09 17:09:08.369548,Connaught Place,28.6315,77.2167,129,129,109,5.8,13.8,2.6,0,23.06,73,2.57
2025-10-09 17:09:09.081129,Karol Bagh,28.6517,77.1907,129,129,109,5.8,13.8,2.6,0,22.97,73,2.57
2025-10-09 17:09:09.810078,Chandni Chowk,28.6562,77.23,129,129,109,5.8,13.8,2.6,0,23.01,73,2.57
2025-10-09 17:09:10.510436,Dwarka,28.5921,77.046,170,153,170,30.2,6.1,1.4,0,23.1,73,2.57
2025-10-09 17:09:11.240763,Saket,28.5245,77.2066,124,124,78,10.8,7.3,5.5,0,22.98,73,2.57
2025-10-09 17:09:11.945917,Rohini,28.736,77.12,157,157,133,6.9,13.2,3.8,0,23.06,73,2.57
2025-10-09 17:09:12.758615,Lajpat Nagar,28.5672,77.2433,154,154,122,24.3,13,5.4,0,23.08,73,2.57
2025-10-09 17:09:13.477753,Mayur Vihar,28.6034,77.29,143,134,143,38.8,10.4,3.7,0,23.14,73,2.57
2025-10-09 17:09:14.182547,Vasant Kunj,28.527,77.15,124,124,78,10.8,7.3,5.5,0,22.72,73,2.57
2025-10-09 17:09:14.894017,Delhi University,28.6863,77.209,159,159,153,14.5,16.4,5.4,0,23.07,73,2.57
2025-10-09 18:14:02.449031,Connaught Place,28.6315,77.2167,156,156,138,5.7,18.2,2.5,0,26.43,44,2.41
2025-10-09 18:14:02.983145,Karol Bagh,28.6517,77.1907,156,156,138,5.7,18.2,2.5,0,26.33,44,2.41
2025-10-09 18:14:03.509751,Chandni Chowk,28.6562,77.23,156,156,138,5.7,18.2,2.5,0,26.43,44,2.41
2025-10-09 18:14:04.026966,Dwarka,28.5921,77.046,172,155,172,23.8,8.4,1.4,0,25.99,45,2.44
2025-10-09 18:14:04.567279,Saket,28.5245,77.2066,157,157,113,10.8,5,5,0,26.6,42,2.72
2025-10-09 18:14:05.073436,Rohini,28.736,77.12,158,158,143,6.5,10.6,2.7,0,25.3,49,2.18
2025-10-09 18:14:05.599160,Lajpat Nagar,28.5672,77.2433,157,157,134,22,11.3,5.5,0,26.77,42,2.64
2025-10-09 18:14:06.128888,Mayur Vihar,28.6034,77.29,153,150,153,29,16.6,4.1,0,26.66,43,2.49
2025-10-09 18:14:06.647908,Vasant Kunj,28.527,77.15,157,157,113,10.8,5,5,0,26.31,43,2.69
2025-10-09 18:14:07.168807,Delhi University,28.6863,77.209,157,157,145,13,15.4,6.3,0,26.29,45,2.33
2025-10-09 19:08:07.816395,Connaught Place,28.6315,77.2167,124,124,122,5.3,16.4,2.5,0,22.06,83,1.03
2025-10-09 19:08:08.554833,Karol Bagh,28.6517,77.1907,124,124,122,5.3,16.4,2.5,0,21.97,83,1.03
2025-10-09 19:08:09.274878,Chandni Chowk,28.6562,77.23,124,124,122,5.3,16.4,2.5,0,22.01,83,1.03
2025-10-09 19:08:10.318924,Dwarka,28.5921,77.046,161,156,161,20.5,11.3,1.4,0,22.1,83,1.03
2025-10-09 19:08:11.037260,Saket,28.5245,77.2066,156,156,107,8.1,2.6,5.4,0,21.98,83,1.03
2025-10-09 19:08:11.756244,Rohini,28.736,77.12,154,154,135,6.7,10.2,1.9,0,22.06,83,1.03
2025-10-09 19:08:12.540697,Lajpat Nagar,28.5672,77.2433,158,158,135,18.8,10.2,5.2,0,22.08,83,1.03
2025-10-09 19:08:13.247358,Mayur Vihar,28.6034,77.29,136,134,136,27.9,15.3,3.7,0,22.14,83,1.03
2025-10-09 19:08:13.952132,Vasant Kunj,28.527,77.15,156,156,107,8.1,2.6,5.4,0,21.72,83,1.03
2025-10-09 19:08:14.653928,Delhi University,28.6863,77.209,157,157,138,14.6,11.3,6.3,0,22.07,83,1.03
2025-10-09 20:10:35.877546,Connaught Place,28.6315,77.2167,144,144,113,5.5,10.8,2.5,0,21.06,88,1.03
2025-10-09 20:10:36.588690,Karol Bagh,28.6517,77.1907,144,144,113,5.5,10.8,2.5,0,20.97,88,1.03
2025-10-09 20:10:37.279830,Chandni Chowk,28.6562,77.23,144,144,113,5.5,10.8,2.5,0,21.01,88,1.03
2025-10-09 20:10:37.994432,Dwarka,28.5921,77.046,158,158,145,17.8,10.5,1.4,0,21.1,88,1.03
2025-10-09 20:10:38.691520,Saket,28.5245,77.2066,153,153,92,8.3,2.1,5.3,0,20.98,88,1.03
2025-10-09 20:10:39.396563,Rohini,28.736,77.12,154,154,128,6.6,8.5,1.8,0,21.06,88,1.03
2025-10-09 20:10:40.099126,Lajpat Nagar,28.5672,77.2433,154,154,132,18.3,7.3,5.2,0,21.08,88,1.03
2025-10-09 20:10:40.789497,Mayur Vihar,28.6034,77.29,130,130,130,26.4,14.4,2.9,0,21.14,88,1.03
2025-10-09 20:10:41.464473,Vasant Kunj,28.527,77.15,153,153,92,8.3,2.1,5.3,0,20.72,88,1.03
2025-10-09 20:10:42.178348,Delhi University,28.6863,77.209,157,157,133,14.4,10.5,4.6,0,21.07,88,1.03
2025-10-09 21:08:36.386360,Connaught Place,28.6315,77.2167,114,114,99,5.3,7.6,2.5,0,25.31,49,2.2
2025-10-09 21:08:36.935507,Karol Bagh,28.6517,77.1907,114,114,99,5.3,7.6,2.5,0,25.17,49,2.22
2025-10-09 21:08:37.479231,Chandni Chowk,28.6562,77.23,114,114,99,5.3,7.6,2.5,0,25.31,49,2.2
2025-10-09 21:08:38.037434,Dwarka,28.5921,77.046,149,149,134,18.1,5.6,1.4,0,24.6,51,2.28
2025-10-09 21:08:38.589730,Saket,28.5245,77.2066,153,153,93,7,1.8,5.6,0,25.34,48,2.32
2025-10-09 21:08:39.137712,Rohini,28.736,77.12,150,150,121,6.4,9.3,1.7,0,24.21,54,2.17
2025-10-09 21:08:39.686689,Lajpat Nagar,28.5672,77.2433,160,160,124,18,7.3,4.8,0,25.59,48,2.27
2025-10-09 21:08:40.233525,Mayur Vihar,28.6034,77.29,140,140,126,28.5,14.8,3,0,25.57,48,2.18
2025-10-09 21:08:40.780873,Vasant Kunj,28.527,77.15,153,153,93,7,1.8,5.6,0,24.95,49,2.34
2025-10-09 21:08:41.333561,Delhi University,28.6863,77.209,156,156,123,11.7,13.5,3,0,25.19,50,2.18
2025-10-09 22:08:53.372711,Connaught Place,28.6315,77.2167,129,129,90,5.2,6.2,2.5,0,24.99,49,2.01
2025-10-09 22:08:53.973084,Karol Bagh,28.6517,77.1907,129,129,90,5.2,6.2,2.5,0,24.85,49,2.03
2025-10-09 22:08:54.585335,Chandni Chowk,28.6562,77.23,129,129,90,5.2,6.2,2.5,0,24.99,49,2.01
2025-10-09 22:08:55.184813,Dwarka,28.5921,77.046,151,151,120,15.6,6.7,1.4,0,24.21,51,2.13
2025-10-09 22:08:55.785713,Saket,28.5245,77.2066,152,152,93,7.3,1.8,5.3,0,25,48,2.18
2025-10-09 22:08:56.387406,Rohini,28.736,77.12,129,129,107,5.1,8,1.6,0,23.91,54,1.97
2025-10-09 22:08:56.986705,Lajpat Nagar,28.5672,77.2433,149,149,115,14.8,10.2,4.2,0,25.27,48,2.09
2025-10-09 22:08:57.588835,Mayur Vihar,28.6034,77.29,112,112,108,27.5,9.2,1.7,0,25.26,49,1.97
2025-10-09 22:08:58.201544,Vasant Kunj,28.527,77.15,152,152,93,7.3,1.8,5.3,0,24.57,49,2.21
2025-10-09 22:08:58.805548,Delhi University,28.6863,77.209,155,155,105,14,11.1,4.9,0,24.88,50,1.98
2025-10-09 23:08:55.645660,Connaught Place,28.6315,77.2167,112,112,78,5.2,4,2.5,0,20.06,94,1.03
2025-10-09 23:08:56.313301,Karol Bagh,28.6517,77.1907,112,112,78,5.2,4,2.5,0,19.97,94,1.03
2025-10-09 23:08:56.985833,Chandni Chowk,28.6562,77.23,112,112,78,5.2,4,2.5,0,20.01,94,1.03
2025-10-09 23:08:57.636248,Dwarka,28.5921,77.046,152,152,123,13.8,5.6,1.4,0,20.1,94,1.03
2025-10-09 23:08:58.292216,Saket,28.5245,77.2066,135,135,81,8,1.8,5.4,0,19.98,94,1.03
2025-10-09 23:08:58.951794,Rohini,28.736,77.12,147,147,102,4.7,3.3,1.5,0,20.06,94,1.03
2025-10-09 23:08:59.610512,Lajpat Nagar,28.5672,77.2433,117,117,103,21.2,2.2,4,0,20.08,94,1.03
2025-10-09 23:09:00.267748,Mayur Vihar,28.6034,77.29,108,108,105,27.6,6.3,2.6,0,20.14,94,1.03
2025-10-09 23:09:00.916676,Vasant Kunj,28.527,77.15,135,135,81,8,1.8,5.4,0,19.72,94,1.03
2025-10-09 23:09:01.579258,Delhi University,28.6863,77.209,144,144,91,16,7.9,5,0,20.07,94,1.03
2025-10-10 00:43:34.910045,Connaught Place,28.6315,77.2167,129,129,72,5.2,3.1,2.3,0,24.18,47,1.82
2025-10-10 00:43:35.460964,Karol Bagh,28.6517,77.1907,129,129,72,5.2,3.1,2.3,0,24.02,46,1.84
2025-10-10 00:43:36.009440,Chandni Chowk,28.6562,77.23,129,129,72,5.2,3.1,2.3,0,24.18,47,1.82
2025-10-10 00:43:36.562114,Dwarka,28.5921,77.046,156,156,125,16.6,4.4,1.4,0,23.3,49,1.86
2025-10-10 00:43:37.115971,Saket,28.5245,77.2066,117,117,71,7.9,2.1,5.4,0,24.12,46,1.93
2025-10-10 00:43:37.661117,Rohini,28.736,77.12,168,168,122,6.6,2.6,2.1,0,23.09,51,1.76
2025-10-10 00:43:38.208072,Lajpat Nagar,28.5672,77.2433,155,155,95,16.7,1.9,5.1,0,24.42,46,1.83
2025-10-10 00:43:38.785734,Mayur Vihar,28.6034,77.29,122,122,108,29.9,2.7,1.8,0,24.45,47,1.72
2025-10-10 00:43:39.340563,Vasant Kunj,28.527,77.15,117,117,71,7.9,2.1,5.4,0,23.67,47,1.98
2025-10-10 00:43:39.884029,Delhi University,28.6863,77.209,154,154,93,12.5,8.5,4.8,0,24.07,48,1.8
2025-10-10 02:17:04.894694,Connaught Place,28.6315,77.2167,157,157,86,5.2,2.9,2.4,0,24.51,44,1.78
2025-10-10 02:17:05.498201,Karol Bagh,28.6517,77.1907,157,157,86,5.2,2.9,2.4,0,24.34,44,1.8
2025-10-10 02:17:06.105156,Chandni Chowk,28.6562,77.23,157,157,86,5.2,2.9,2.4,0,24.51,44,1.78
2025-10-10 02:17:06.717256,Dwarka,28.5921,77.046,153,153,124,20.1,1.9,1.4,0,23.73,47,1.83
2025-10-10 02:17:07.321835,Saket,28.5245,77.2066,117,117,71,8.6,1.9,5,0,24.51,44,1.91
2025-10-10 02:17:07.927477,Rohini,28.736,77.12,168,168,113,9.2,1.7,2.1,0,23.56,48,1.73
2025-10-10 02:17:08.529559,Lajpat Nagar,28.5672,77.2433,152,152,87,15.9,3.9,5.5,0,24.79,44,1.82
2025-10-10 02:17:09.140545,Mayur Vihar,28.6034,77.29,148,148,111,28.7,2.9,2.2,0,24.83,45,1.7
2025-10-10 02:17:09.743362,Vasant Kunj,28.527,77.15,117,117,71,8.6,1.9,5,0,24.05,45,1.95
2025-10-10 02:17:10.348073,Delhi University,28.6863,77.209,157,157,97,14.4,7.5,5.8,0,24.44,45,1.75
2025-10-10 03:26:42.679580,Connaught Place,28.6315,77.2167,158,158,84,5.3,6.8,2.3,0,22.06,78,2.06
2025-10-10 03:26:43.309171,Karol Bagh,28.6517,77.1907,158,158,84,5.3,6.8,2.3,0,21.97,78,2.06
2025-10-10 03:26:43.953492,Chandni Chowk,28.6562,77.23,158,158,84,5.3,6.8,2.3,0,22.01,78,2.06
2025-10-10 03:26:44.604382,Dwarka,28.5921,77.046,160,152,160,20.5,2.8,1.4,0,22.1,78,2.06
2025-10-10 03:26:45.280360,Saket,28.5245,77.2066,129,129,81,8.9,3.5,5.2,0,21.98,78,2.06
2025-10-10 03:26:45.944179,Rohini,28.736,77.12,172,172,149,7.7,6.5,2.1,0,22.06,78,2.06
2025-10-10 03:26:46.593673,Lajpat Nagar,28.5672,77.2433,158,158,94,15.4,9.2,5.7,0,22.08,78,2.06
2025-10-10 03:26:47.238770,Mayur Vihar,28.6034,77.29,157,157,130,30.7,5.1,2.2,0,22.14,78,2.06
2025-10-10 03:26:47.879861,Vasant Kunj,28.527,77.15,129,129,81,8.9,3.5,5.2,0,21.72,78,2.06
2025-10-10 03:26:48.524086,Delhi University,28.6863,77.209,163,163,116,12.6,15.1,6.6,0,22.07,78,2.06
2025-10-10 04:12:04.136929,Connaught Place,28.6315,77.2167,151,151,98,5.3,19.7,2.3,0,23.06,73,2.06
2025-10-10 04:12:04.839677,Karol Bagh,28.6517,77.1907,151,151,98,5.3,19.7,2.3,0,22.97,73,2.06
2025-10-10 04:12:05.535335,Chandni Chowk,28.6562,77.23,151,151,98,5.3,19.7,2.3,0,23.01,73,2.06
2025-10-10 04:12:06.295619,Dwarka,28.5921,77.046,173,152,173,21.3,6.9,1.4,0,23.1,73,2.06
2025-10-10 04:12:06.987272,Saket,28.5245,77.2066,151,151,98,13.7,10.3,5.7,0,22.98,73,2.06
2025-10-10 04:12:07.680502,Rohini,28.736,77.12,162,162,134,5,16.9,2.1,0,23.06,73,2.06
2025-10-10 04:12:08.392884,Lajpat Nagar,28.5672,77.2433,153,153,106,11.8,21.1,4.9,0,23.08,73,2.06
2025-10-10 04:12:09.085083,Mayur Vihar,28.6034,77.29,164,164,140,26.3,15.4,2.2,0,23.14,73,2.06
2025-10-10 04:12:09.790508,Vasant Kunj,28.527,77.15,151,151,98,13.7,10.3,5.7,0,22.72,73,2.06
2025-10-10 04:12:10.482644,Delhi University,28.6863,77.209,159,159,127,8.9,28.3,7.3,0,23.07,73,2.06
2025-10-10 05:10:22.386834,Connaught Place,28.6315,77.2167,134,134,109,5.3,35.6,2.4,0,25.06,61,2.06
2025-10-10 05:10:23.087870,Karol Bagh,28.6517,77.1907,134,134,109,5.3,35.6,2.4,0,24.97,61,2.06
2025-10-10 05:10:23.783610,Chandni Chowk,28.6562,77.23,134,134,109,5.3,35.6,2.4,0,25.06,61,2.06
2025-10-10 05:10:24.488915,Dwarka,28.5921,77.046,185,159,185,13.9,25.3,1.4,0,25.1,61,2.06
2025-10-10 05:10:25.195645,Saket,28.5245,77.2066,158,158,116,16.4,20.5,5.5,0,24.98,61,2.06
2025-10-10 05:10:25.899482,Rohini,28.736,77.12,153,153,117,3.7,22.8,1.5,0,25.06,61,2.06
2025-10-10 05:10:26.607912,Lajpat Nagar,28.5672,77.2433,152,152,121,8.6,37,3.8,0,25.08,61,2.06
2025-10-10 05:10:27.312245,Mayur Vihar,28.6034,77.29,154,154,131,15.4,40.7,2.4,0,25.14,61,2.06
2025-10-10 05:10:28.016056,Vasant Kunj,28.527,77.15,158,158,116,16.4,20.5,5.5,0,24.72,61,2.06
2025-10-10 05:10:28.719273,Delhi University,28.6863,77.209,156,156,123,7.7,37.4,8.8,0,25.07,61,2.06
2025-10-10 06:15:11.552488,Connaught Place,28.6315,77.2167,151,151,105,5.2,46.3,2.4,0,26.06,61,3.09
2025-10-10 06:15:12.223563,Karol Bagh,28.6517,77.1907,151,151,105,5.2,46.3,2.4,0,25.97,61,3.09
2025-10-10 06:15:12.876791,Chandni Chowk,28.6562,77.23,151,151,105,5.2,46.3,2.4,0,26.01,61,3.09
2025-10-10 06:15:13.605838,Dwarka,28.5921,77.046,130,129,130,10.7,38.5,1.4,0,26.1,61,3.09
2025-10-10 06:15:14.257999,Saket,28.5245,77.2066,160,160,115,12.7,28.9,5.1,0,25.98,61,3.09
2025-10-10 06:15:14.922470,Rohini,28.736,77.12,153,153,117,2.9,35.7,2.3,0,26.06,61,3.09
2025-10-10 06:15:15.575068,Lajpat Nagar,28.5672,77.2433,144,144,103,6.1,54.8,3.7,0,26.08,61,3.09
2025-10-10 06:15:16.226504,Mayur Vihar,28.6034,77.29,122,122,113,13,64.6,2.1,0,26.14,61,3.09
2025-10-10 06:15:16.909027,Vasant Kunj,28.527,77.15,160,160,115,12.7,28.9,5.1,0,25.72,61,3.09
2025-10-10 06:15:17.605230,Delhi University,28.6863,77.209,156,156,122,6.7,46,8.2,0,26.07,61,3.09
2025-10-10 07:09:51.905087,Connaught Place,28.6315,77.2167,152,152,111,5,49.6,2.4,0,27.06,54,3.09
2025-10-10 07:09:52.576475,Karol Bagh,28.6517,77.1907,152,152,111,5,49.6,2.4,0,26.97,54,3.09
2025-10-10 07:09:53.235208,Chandni Chowk,28.6562,77.23,152,152,111,5,49.6,2.4,0,27.01,54,3.09
2025-10-10 07:09:53.913777,Dwarka,28.5921,77.046,154,154,136,13.3,45.9,1.4,0,27.1,54,3.09
2025-10-10 07:09:54.588099,Saket,28.5245,77.2066,158,158,110,9.4,37.1,5.3,0,26.98,54,3.09
2025-10-10 07:09:55.232614,Rohini,28.736,77.12,153,153,117,2.5,44.8,2.1,0,27.06,54,3.09
2025-10-10 07:09:55.872933,Lajpat Nagar,28.5672,77.2433,139,139,107,4.3,70.7,3.9,0,27.08,54,3.09
2025-10-10 07:09:56.509420,Mayur Vihar,28.6034,77.29,116,116,112,10.5,87.9,2.5,0,27.14,54,3.09
2025-10-10 07:09:57.158213,Vasant Kunj,28.527,77.15,158,158,110,9.4,37.1,5.3,0,26.72,54,3.09
2025-10-10 07:09:57.855901,Delhi University,28.6863,77.209,154,154,128,4.8,49.2,7.4,0,27.07,54,3.09
2025-10-10 08:13:44.142671,Connaught Place,28.6315,77.2167,151,151,111,5.1,50.3,2.4,0,28.07,51,3.09
2025-10-10 08:13:44.806759,Karol Bagh,28.6517,77.1907,151,151,111,5.1,50.3,2.4,0,27.97,51,3.09
2025-10-10 08:13:45.444714,Chandni Chowk,28.6562,77.23,151,151,111,5.1,50.3,2.4,0,28.01,51,3.09
2025-10-10 08:13:46.103437,Dwarka,28.5921,77.046,154,154,137,8.7,60.3,1.4,0,28.1,51,3.09
2025-10-10 08:13:46.769209,Saket,28.5245,77.2066,155,155,110,8.4,44.1,5.3,0,27.98,51,3.09
2025-10-10 08:13:47.415487,Rohini,28.736,77.12,150,150,118,2.5,44.6,2,0,28.06,51,3.09
2025-10-10 08:13:48.054974,Lajpat Nagar,28.5672,77.2433,144,144,109,4.9,82.1,4.2,0,28.08,51,3.09
2025-10-10 08:13:48.714349,Mayur Vihar,28.6034,77.29,130,130,112,7.7,102.1,2.6,0,28.14,51,3.09
2025-10-10 08:13:49.344809,Vasant Kunj,28.527,77.15,155,155,110,8.4,44.1,5.3,0,27.74,51,3.09
2025-10-10 08:13:49.994375,Delhi University,28.6863,77.209,153,153,120,4.8,43.5,7.4,0,28.07,51,3.09
2025-10-10 09:11:27.666992,Connaught Place,28.6315,77.2167,155,155,109,5,50.9,2.2,0,30.37,30,2.85
2025-10-10 09:11:28.227715,Karol Bagh,28.6517,77.1907,155,155,109,5,50.9,2.2,0,30.25,30,2.9
2025-10-10 09:11:28.776150,Chandni Chowk,28.6562,77.23,155,155,109,5,50.9,2.2,0,30.37,30,2.85
2025-10-10 09:11:29.338908,Dwarka,28.5921,77.046,154,154,128,11.8,57.5,1.4,0,30.05,30,2.98
2025-10-10 09:11:29.896678,Saket,28.5245,77.2066,158,158,115,7.9,45.1,5.1,0,30.43,28,2.81
2025-10-10 09:11:30.446811,Rohini,28.736,77.12,120,120,117,2.3,53.8,1.9,0,29.89,32,2.99
2025-10-10 09:11:30.989065,Lajpat Nagar,28.5672,77.2433,157,157,115,3.8,86.5,4.1,0,30.63,28,2.65
2025-10-10 09:11:31.537642,Mayur Vihar,28.6034,77.29,126,126,117,8.8,103.4,2.1,0,30.67,29,2.61
2025-10-10 09:11:32.098464,Vasant Kunj,28.527,77.15,158,158,115,7.9,45.1,5.1,0,30.09,29,2.97
2025-10-10 09:11:32.664248,Delhi University,28.6863,77.209,151,151,117,6.1,43.8,7.7,0,30.36,30,2.91
2025-10-10 10:11:15.366468,Connaught Place,28.6315,77.2167,134,134,100,5,53.1,2.3,0,30.44,29,3.18
2025-10-10 10:11:15.908714,Karol Bagh,28.6517,77.1907,134,134,100,5,53.1,2.3,0,30.32,29,3.22
2025-10-10 10:11:16.424494,Chandni Chowk,28.6562,77.23,134,134,100,5,53.1,2.3,0,30.44,29,3.18
2025-10-10 10:11:16.950993,Dwarka,28.5921,77.046,152,152,125,14.9,50.1,1.4,0,30.09,30,3.23
2025-10-10 10:11:17.468779,Saket,28.5245,77.2066,158,158,114,8.3,44.9,5.2,0,30.52,28,3.18
2025-10-10 10:11:17.984141,Rohini,28.736,77.12,116,116,112,2.4,57.3,1.6,0,29.93,31,3.18
2025-10-10 10:11:18.497104,Lajpat Nagar,28.5672,77.2433,152,152,107,4.2,82.2,5.7,0,30.72,28,3.01
2025-10-10 10:11:19.021492,Mayur Vihar,28.6034,77.29,128,128,115,8.3,101.1,2,0,30.74,29,2.96
2025-10-10 10:11:19.537553,Vasant Kunj,28.527,77.15,158,158,114,8.3,44.9,5.2,0,30.17,28,3.33
2025-10-10 10:11:20.056679,Delhi University,28.6863,77.209,146,146,112,5.2,44.7,8.2,0,30.43,30,3.22
2025-10-10 11:08:12.704235,Connaught Place,28.6315,77.2167,119,119,100,5,55.3,2.4,0,29.06,45,2.57
2025-10-10 11:08:13.339210,Karol Bagh,28.6517,77.1907,119,119,100,5,55.3,2.4,0,28.97,45,2.57
2025-10-10 11:08:14.014359,Chandni Chowk,28.6562,77.23,119,119,100,5,55.3,2.4,0,29.01,45,2.57
2025-10-10 11:08:14.676515,Dwarka,28.5921,77.046,152,152,131,13.9,49.4,1.4,0,29.1,45,2.57
2025-10-10 11:08:15.345538,Saket,28.5245,77.2066,157,157,110,9.2,42.9,4.7,0,28.98,45,2.57
2025-10-10 11:08:16.006621,Rohini,28.736,77.12,114,114,103,3.1,62.3,1.5,0,29.06,45,2.57
2025-10-10 11:08:16.647781,Lajpat Nagar,28.5672,77.2433,151,151,107,4.6,85.1,6.5,0,29.08,45,2.57
2025-10-10 11:08:17.303690,Mayur Vihar,28.6034,77.29,122,122,110,8,95.6,2.2,0,29.14,45,2.57
2025-10-10 11:08:17.960483,Vasant Kunj,28.527,77.15,157,157,110,9.2,42.9,4.7,0,28.72,45,2.57
2025-10-10 11:08:18.666693,Delhi University,28.6863,77.209,142,142,108,5,45,6.4,0,29.07,45,2.57
